unique_id,study_program,study_level,time_to_job_after_graduation,current_status,job_title,degree_required_for_job,career_prep_talked_faculty,career_prep_attended_fair,career_prep_worked_in_field,career_prep_used_career_services,other_courses_to_take,other_courses_to_take.1,alumni_registered,alumni_interest_info
57255,OTHER,,,1,early_others,,1,1,0,1,OTHER,OTHER,1,
57265,OTHER,,,0,early_others,,1,1,0,1,OTHER,OTHER,1,
57275,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57285,OTHER,,,1,early_others,,0,1,0,0,OTHER,OTHER,0,1
57295,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,1,
57305,OTHER,,0.25,1,senior_executives,0,0,1,0,0,OTHER,OTHER,0,1
57315,OTHER,,0.25,1,early_others,1,0,0,1,1,OTHER,OTHER,0,1
57325,OTHER,,,0,early_others,,0,1,0,0,OTHER,LPS,0,1
57335,OTHER,,,0,early_others,,0,1,0,0,BM,OTHER,0,1
57345,OTHER,,,1,early_others,,0,0,0,0,BM,OTHER,0,1
57355,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,0,0
57365,OTHER,,0.25,1,early_others,1,1,0,0,0,OTHER,BM,0,1
57375,OTHER,,Other,1,senior_executives,0,0,0,0,0,OTHER,OTHER,0,1
57385,OTHER,,Other,1,early_others,0,0,0,1,0,OTHER,OTHER,0,1
57395,OTHER,,0.25,1,technical_professional,1,1,1,0,0,OTHER,OTHER,1,
57405,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57415,OTHER,,Other,1,senior_executives,0,0,0,0,0,OTHER,OTHER,,
57425,OTHER,,,1,early_others,,1,1,1,0,OTHER,OTHER,1,
57435,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,0,0
57445,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57455,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,,
57465,OTHER,,0.25,1,technical_professional,1,0,0,1,0,OTHER,BM,0,1
57475,OTHER,,,0,early_others,,0,1,0,1,OTHER,OTHER,,
57485,OTHER,,,1,early_others,,1,1,0,1,OTHER,OTHER,0,1
57495,OTHER,,,0,early_others,,1,0,0,0,OTHER,OTHER,0,1
57505,OTHER,,Other,1,senior_executives,0,0,0,0,0,OTHER,OTHER,1,
57515,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57525,OTHER,,,0,early_others,,1,1,1,1,BM,OTHER,0,1
57535,OTHER,,,0,early_others,,0,1,0,1,OTHER,OTHER,1,
57545,OTHER,,0.25,1,technical_professional,1,0,0,1,1,OTHER,OTHER,0,1
57555,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57565,OTHER,,,1,early_others,,0,1,1,1,BM,OTHER,0,1
57575,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,0,0
57585,OTHER,,Other,1,senior_executives,0,0,0,1,0,OTHER,OTHER,1,
57595,OTHER,,0.5,1,admin_sales,1,0,0,1,1,BM,OTHER,0,1
57605,OTHER,,0.25,1,early_others,1,0,0,0,0,BM,OTHER,0,1
57615,OTHER,,,0,early_others,,0,0,0,1,BM,OTHER,0,1
57625,OTHER,,Other,1,senior_executives,0,0,0,1,1,OTHER,CDQ,0,1
57635,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
57645,OTHER,,,0,early_others,,0,0,1,1,BM,OTHER,1,
57655,OTHER,,,,early_others,,1,1,0,1,OTHER,OTHER,,
57665,OTHER,,,0,early_others,,1,1,0,0,LPS,OTHER,0,1
57675,OTHER,,Other,1,early_others,0,0,0,0,0,OTHER,OTHER,0,1
57685,OTHER,,,0,early_others,,0,1,0,1,OTHER,OTHER,1,
57695,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57705,OTHER,,,1,early_others,,0,1,1,0,OTHER,CDQ,0,0
57715,OTHER,,,1,early_others,,0,0,1,0,OTHER,OTHER,1,
57725,OTHER,,Other,1,senior_executives,1,0,0,1,0,OTHER,OTHER,0,1
57735,OTHER,,0.25,1,technical_professional,1,1,1,1,0,OTHER,OTHER,0,1
57745,OTHER,,Other,1,early_others,1,0,0,1,0,OTHER,OTHER,,
57755,OTHER,,0.5,1,early_others,1,1,0,0,0,OTHER,OTHER,,
57765,OTHER,,,1,early_others,,1,0,0,0,OTHER,OTHER,1,
57775,OTHER,,Other,1,technical_professional,0,1,0,1,1,OTHER,OTHER,0,1
57785,OTHER,,0.25,1,technical_professional,1,0,1,1,0,OTHER,OTHER,1,
57795,OTHER,,Other,1,technical_professional,0,0,1,1,1,OTHER,OTHER,0,0
57805,OTHER,,0.25,1,admin_sales,0,1,0,0,0,OTHER,OTHER,,
57815,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57825,OTHER,,0.5,1,early_others,0,0,0,0,0,OTHER,BM,0,1
57835,OTHER,,Other,1,early_others,1,1,0,0,0,CDQ,OTHER,0,1
57845,OTHER,,0.25,1,admin_sales,0,0,0,0,0,OTHER,OTHER,1,
57855,OTHER,,,1,early_others,,1,0,1,0,OTHER,BM,1,
57865,OTHER,,Other,1,technical_professional,0,0,0,1,0,OTHER,OTHER,0,1
57875,OTHER,,0.5,1,early_others,0,0,0,0,0,OTHER,BM,0,1
57885,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57895,OTHER,,0.25,1,technical_professional,0,0,0,1,0,OTHER,OTHER,0,1
57905,OTHER,,,0,early_others,,0,0,1,1,OTHER,OTHER,1,
57915,OTHER,,,0,early_others,,0,1,0,1,BM,OTHER,1,
57925,OTHER,,0.5,1,early_others,0,0,0,0,0,OTHER,BM,0,1
57935,OTHER,,Other,1,technical_professional,0,0,0,0,0,OTHER,OTHER,0,1
57945,OTHER,,0.25,1,early_others,1,0,0,1,0,BM,OTHER,0,1
57955,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
57965,OTHER,,,0,early_others,,0,1,0,0,OTHER,OTHER,0,0
57975,OTHER,,0.25,1,technical_professional,1,1,1,1,0,OTHER,BM,0,1
57985,OTHER,,,0,early_others,,0,1,0,0,OTHER,OTHER,0,1
57995,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58005,OTHER,,Other,1,senior_executives,1,1,1,0,0,OTHER,OTHER,0,1
58015,OTHER,,,0,early_others,,0,0,0,0,OTHER,CDQ,0,0
58025,OTHER,,Other,1,technical_professional,0,0,0,0,0,OTHER,OTHER,1,
58035,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58045,OTHER,,,0,early_others,,1,1,0,1,OTHER,OTHER,0,1
58055,OTHER,,Other,1,early_others,0,0,0,0,0,OTHER,OTHER,0,1
58065,OTHER,,,0,early_others,,0,0,0,1,BM,OTHER,0,1
58075,OTHER,,,0,early_others,,1,0,0,1,OTHER,OTHER,0,1
58085,OTHER,,,0,early_others,,0,1,1,1,CDQ,OTHER,0,1
58095,OTHER,,,0,early_others,,1,0,0,1,BM,OTHER,0,1
58105,OTHER,,,1,early_others,,0,1,1,0,OTHER,OTHER,0,1
58115,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,,
58125,OTHER,,,0,early_others,,0,0,0,0,OTHER,BM,0,1
58135,OTHER,,0.5,1,admin_sales,1,0,0,1,1,OTHER,OTHER,1,
58145,OTHER,,,0,early_others,,1,1,0,0,OTHER,OTHER,1,
58155,OTHER,,,0,early_others,,0,1,1,0,OTHER,BM,0,1
58165,OTHER,,,0,early_others,,1,1,1,1,OTHER,LPS,1,
58175,OTHER,,0.25,1,admin_sales,1,0,1,1,0,OTHER,OTHER,0,1
58185,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,0,1
58195,OTHER,,0.5,1,early_others,0,1,0,0,1,OTHER,OTHER,1,
58205,OTHER,,Other,1,technical_professional,1,0,0,1,0,BM,OTHER,,
58215,OTHER,,Other,1,technical_professional,0,0,1,1,0,OTHER,BM,0,1
58225,OTHER,,Other,1,technical_professional,0,1,0,1,1,OTHER,OTHER,0,1
58235,OTHER,,0.25,1,technical_professional,1,1,0,1,1,OTHER,OTHER,0,1
58245,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,,
58255,OTHER,,Other,1,technical_professional,0,0,0,1,1,OTHER,OTHER,0,1
58265,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58275,OTHER,,0.25,1,senior_executives,1,0,0,1,0,OTHER,OTHER,1,
58285,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,1,
58295,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
58305,OTHER,,,1,early_others,,0,1,0,0,OTHER,OTHER,0,0
58315,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,0,1
58325,OTHER,,Other,1,early_others,0,1,0,1,1,OTHER,OTHER,1,
58335,OTHER,,,0,early_others,,0,1,0,1,OTHER,OTHER,0,1
58345,OTHER,,Other,1,technical_professional,1,0,0,0,0,OTHER,OTHER,0,1
58355,OTHER,,Other,1,admin_sales,1,1,0,0,0,OTHER,OTHER,0,0
58365,OTHER,,Other,1,admin_sales,1,0,0,1,0,OTHER,OTHER,0,0
58375,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,0,0
58385,OTHER,,Other,1,technical_professional,0,0,0,0,0,OTHER,OTHER,0,0
58395,OTHER,,0.25,1,admin_sales,1,1,1,0,1,OTHER,OTHER,1,
58405,OTHER,,Other,1,senior_executives,1,0,0,0,0,OTHER,OTHER,0,1
58415,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,,
58425,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58435,OTHER,,Other,1,technical_professional,1,0,0,1,0,OTHER,OTHER,0,1
58445,OTHER,,,1,early_others,,1,1,0,0,OTHER,OTHER,0,1
58455,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58465,OTHER,,,0,early_others,,1,0,0,0,BM,OTHER,0,1
58475,OTHER,,,1,early_others,,0,0,1,0,BM,OTHER,0,0
58485,OTHER,,,0,early_others,,0,0,0,1,BM,OTHER,,
58495,OTHER,,,,early_others,,0,0,0,0,OTHER,OTHER,,
58505,OTHER,,Other,1,technical_professional,1,1,0,1,1,OTHER,BM,0,1
58515,OTHER,,,0,early_others,,0,1,0,1,OTHER,OTHER,0,1
58525,OTHER,,Other,1,admin_sales,1,1,1,1,1,BM,OTHER,0,1
58535,OTHER,,,1,early_others,,0,0,1,0,OTHER,OTHER,,
58545,OTHER,,,,early_others,,0,0,0,0,OTHER,OTHER,,
58555,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,1,
58565,OTHER,,0.25,1,early_others,0,1,0,1,1,OTHER,OTHER,0,1
58575,OTHER,,Other,1,senior_executives,1,0,1,1,1,OTHER,OTHER,1,
58585,OTHER,,,0,early_others,,1,0,1,1,BM,OTHER,0,1
58595,OTHER,,,0,early_others,,1,1,1,0,LPS,OTHER,0,1
58605,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,0,1
58615,OTHER,,,0,early_others,,1,0,0,0,OTHER,OTHER,0,1
58625,OTHER,,,0,early_others,,0,0,0,0,OTHER,BM,0,1
58635,OTHER,,Other,1,technical_professional,1,0,0,1,1,OTHER,OTHER,0,1
58645,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58655,OTHER,,,0,early_others,,1,0,0,0,OTHER,OTHER,1,
58665,OTHER,,0.25,1,early_others,0,1,1,0,0,BM,OTHER,1,
58675,OTHER,,,,early_others,,0,0,1,0,OTHER,OTHER,,
58685,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58695,OTHER,,,0,early_others,,1,0,1,0,OTHER,BM,0,1
58705,OTHER,,0.25,1,senior_executives,1,0,0,1,1,OTHER,OTHER,0,1
58715,OTHER,,,1,early_others,,0,0,0,0,BM,OTHER,0,1
58725,OTHER,,,1,early_others,,1,0,1,0,CDQ,OTHER,0,1
58735,OTHER,,,1,early_others,,1,1,1,1,CDQ,OTHER,1,
58745,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58755,OTHER,,Other,1,senior_executives,0,0,0,0,1,OTHER,OTHER,0,1
58765,OTHER,,Other,1,senior_executives,1,0,0,0,0,OTHER,OTHER,0,1
58775,OTHER,,,0,early_others,,0,0,1,0,BM,OTHER,0,1
58785,OTHER,,0.5,1,early_others,1,1,1,0,0,BM,OTHER,0,1
58795,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
58805,OTHER,,,0,early_others,,0,0,0,1,CDQ,OTHER,0,1
58815,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
58825,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,0,1
58835,OTHER,,,0,early_others,,1,0,0,1,CDQ,OTHER,0,1
58845,OTHER,,,0,early_others,,1,0,0,0,CDQ,OTHER,0,1
58855,OTHER,,,1,early_others,,0,0,1,0,OTHER,OTHER,1,
58865,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,0,1
58875,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
58885,OTHER,,,0,early_others,,0,0,0,0,LPS,OTHER,0,1
58895,OTHER,,,1,early_others,,0,1,0,0,OTHER,OTHER,,
58905,OTHER,,Other,1,senior_executives,0,0,0,1,0,OTHER,OTHER,,
58915,OTHER,,,0,early_others,,0,0,0,0,LPS,OTHER,1,
58925,OTHER,,,0,early_others,,1,1,0,1,BM,OTHER,1,
58935,OTHER,,Other,1,senior_executives,0,0,0,1,0,OTHER,OTHER,0,1
58945,OTHER,,Other,1,admin_sales,0,0,1,0,1,OTHER,OTHER,0,1
58955,OTHER,,Other,1,technical_professional,1,1,0,0,0,CDQ,OTHER,0,1
58965,OTHER,,0.5,1,technical_professional,1,0,0,1,0,BM,OTHER,1,
58975,OTHER,,Other,1,technical_professional,0,0,1,1,0,CDQ,OTHER,1,
58985,OTHER,,Other,1,technical_professional,1,1,1,1,1,OTHER,OTHER,,
58995,OTHER,,0.5,1,admin_sales,1,0,0,1,1,OTHER,OTHER,0,1
59005,OTHER,,0.25,1,early_others,1,0,0,1,0,OTHER,CDQ,0,1
59015,OTHER,,,,early_others,,0,0,1,0,OTHER,OTHER,,
59025,OTHER,,0.5,1,early_others,1,1,0,1,1,BM,OTHER,,
59035,OTHER,,Other,1,senior_executives,1,0,0,1,0,OTHER,OTHER,0,0
59045,OTHER,,0.5,1,technical_professional,0,0,0,1,1,BM,OTHER,0,1
59055,OTHER,,,0,early_others,,0,1,1,1,LPS,OTHER,,
59065,OTHER,,0.25,1,early_others,1,0,1,0,0,OTHER,OTHER,1,
59075,OTHER,,,1,early_others,,1,0,1,0,OTHER,OTHER,0,1
59085,OTHER,,0.25,1,early_others,0,0,0,0,0,OTHER,OTHER,1,
59095,OTHER,,,0,early_others,,1,1,0,1,LPS,OTHER,0,1
59105,OTHER,,,0,early_others,,0,1,1,1,OTHER,OTHER,0,1
59115,OTHER,,,0,early_others,,0,0,0,1,OTHER,LPS,0,1
59125,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59135,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59145,OTHER,,,0,early_others,,0,0,0,0,OTHER,LPS,0,1
59155,OTHER,,Other,1,technical_professional,1,0,0,1,0,OTHER,OTHER,1,
59165,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,0,0
59175,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
59185,OTHER,,,1,early_others,,0,0,1,0,OTHER,OTHER,0,0
59195,OTHER,,,0,early_others,,0,0,0,0,OTHER,LPS,0,1
59205,OTHER,,,0,early_others,,0,0,0,0,CDQ,OTHER,,
59215,OTHER,,0.25,1,technical_professional,0,0,0,0,0,BM,OTHER,0,1
59225,OTHER,,0.25,1,early_others,1,0,1,0,0,BM,OTHER,0,1
59235,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,0,1
59245,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59255,OTHER,,,0,early_others,,1,0,1,1,OTHER,OTHER,,
59265,OTHER,,0.25,1,technical_professional,1,1,1,0,1,OTHER,OTHER,1,
59275,OTHER,,,0,early_others,,1,1,1,1,OTHER,LPS,0,1
59285,OTHER,,0.5,1,technical_professional,0,0,0,0,1,OTHER,OTHER,0,1
59295,OTHER,,,0,early_others,,0,1,1,1,OTHER,BM,0,1
59305,OTHER,,0.25,1,technical_professional,1,1,0,0,1,OTHER,LPS,0,1
59315,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59325,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,0,1
59335,OTHER,,,,early_others,,1,1,0,0,OTHER,OTHER,,
59345,OTHER,,,,early_others,,0,0,0,1,OTHER,OTHER,,
59355,OTHER,,,0,early_others,,1,0,0,0,OTHER,CDQ,0,1
59365,OTHER,,Other,1,senior_executives,,0,1,0,0,OTHER,OTHER,,
59375,OTHER,,,0,early_others,,0,0,0,0,CDQ,OTHER,0,0
59385,OTHER,,,0,early_others,,0,1,1,0,BM,OTHER,1,
59395,OTHER,,0.25,1,early_others,1,0,0,0,0,BM,OTHER,0,1
59405,OTHER,,Other,1,technical_professional,0,1,1,1,0,OTHER,OTHER,,
59415,OTHER,,Other,1,senior_executives,0,0,0,1,0,OTHER,OTHER,1,
59425,OTHER,,,0,early_others,,1,1,1,1,BM,OTHER,0,1
59435,OTHER,,Other,1,senior_executives,0,0,0,1,0,LPS,OTHER,0,1
59445,OTHER,,Other,1,senior_executives,1,0,0,0,0,CDQ,OTHER,0,1
59455,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59465,OTHER,,Other,1,senior_executives,1,0,0,0,0,OTHER,OTHER,1,
59475,OTHER,,0.25,1,early_others,1,1,0,1,1,BM,OTHER,0,1
59485,OTHER,,,,early_others,,0,0,0,0,OTHER,OTHER,,
59495,OTHER,,0.25,1,senior_executives,0,1,0,0,0,OTHER,OTHER,0,1
59505,OTHER,,0.25,1,technical_professional,0,0,0,1,0,OTHER,OTHER,0,1
59515,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,,
59525,OTHER,,,0,early_others,,0,1,0,0,OTHER,BM,0,1
59535,OTHER,,,1,early_others,,1,0,1,0,OTHER,BM,,
59545,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59555,OTHER,,,0,early_others,,0,0,1,0,OTHER,BM,1,
59565,OTHER,,,0,early_others,,1,1,1,0,OTHER,BM,,
59575,OTHER,,,1,early_others,,0,0,1,0,OTHER,OTHER,,
59585,OTHER,,,1,early_others,,0,1,0,0,OTHER,LPS,0,0
59595,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59605,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59615,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59625,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59635,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59645,OTHER,,,1,early_others,,1,0,0,0,LPS,OTHER,0,1
59655,OTHER,,,0,early_others,,0,0,0,0,BM,OTHER,1,
59665,OTHER,,,0,early_others,,0,0,0,1,BM,OTHER,1,
59675,OTHER,,Other,1,senior_executives,1,1,0,0,1,OTHER,OTHER,1,
59685,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59695,OTHER,,Other,1,senior_executives,0,0,1,1,0,CDQ,OTHER,0,1
59705,OTHER,,Other,1,early_others,1,1,0,1,0,CDQ,OTHER,0,1
59715,OTHER,,,0,early_others,,1,1,0,1,OTHER,OTHER,0,1
59725,OTHER,,,1,early_others,,1,1,1,0,OTHER,OTHER,1,
59735,OTHER,,Other,1,admin_sales,0,0,0,0,0,BM,OTHER,0,1
59745,OTHER,,,1,early_others,,0,0,0,1,BM,OTHER,1,
59755,OTHER,,,,early_others,,1,0,1,1,OTHER,OTHER,,
59765,OTHER,,0.25,1,senior_executives,1,0,0,0,1,BM,OTHER,,
59775,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59785,OTHER,,0.25,1,early_others,1,0,0,1,0,OTHER,OTHER,0,0
59795,OTHER,,,0,early_others,,0,0,0,1,LPS,OTHER,1,
59805,OTHER,,,,early_others,,0,0,0,0,OTHER,OTHER,,
59815,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
59825,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,1,
59835,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59845,OTHER,,,0,early_others,,0,0,0,0,CDQ,OTHER,0,0
59855,OTHER,,,0,early_others,,0,0,0,0,LPS,OTHER,,
59865,OTHER,,Other,1,technical_professional,1,0,0,0,1,OTHER,OTHER,0,1
59875,OTHER,,0.25,1,senior_executives,1,0,0,1,0,OTHER,BM,0,1
59885,OTHER,,,0,early_others,,1,1,1,1,OTHER,OTHER,0,1
59895,OTHER,,,0,early_others,,1,1,0,0,OTHER,OTHER,,
59905,OTHER,,,0,early_others,,1,1,0,0,OTHER,OTHER,0,1
59915,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59925,OTHER,,0.5,1,admin_sales,1,0,0,1,1,OTHER,OTHER,1,
59935,OTHER,,,0,early_others,,1,0,0,1,OTHER,OTHER,1,
59945,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
59955,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
59965,OTHER,,,0,early_others,,0,1,0,1,OTHER,OTHER,0,1
59975,OTHER,,Other,1,senior_executives,0,0,0,0,0,OTHER,OTHER,1,
59985,OTHER,,,0,early_others,,0,1,1,0,OTHER,OTHER,0,1
59995,OTHER,,Other,1,early_others,0,0,1,0,1,BM,OTHER,0,1
60005,OTHER,,,1,early_others,,0,1,0,0,CDQ,OTHER,1,
60015,OTHER,,0.25,1,early_others,1,0,0,0,0,OTHER,OTHER,1,
60025,OTHER,,,,early_others,,0,0,0,0,OTHER,OTHER,,
60035,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,0,0
60045,OTHER,,Other,1,senior_executives,0,0,0,0,0,OTHER,OTHER,1,
60055,OTHER,,0.25,1,admin_sales,0,1,0,1,1,BM,OTHER,0,1
60065,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,0,1
60075,OTHER,,Other,1,technical_professional,0,1,0,0,0,CDQ,OTHER,0,1
60085,OTHER,,,,early_others,,0,0,0,0,OTHER,OTHER,,
60095,OTHER,,Other,1,technical_professional,0,0,0,1,0,OTHER,OTHER,0,1
60105,OTHER,,0.25,1,technical_professional,1,1,0,0,0,OTHER,OTHER,0,0
60115,OTHER,,0.25,1,admin_sales,1,1,1,0,0,OTHER,OTHER,0,1
60125,OTHER,,,0,early_others,,0,0,0,0,LPS,OTHER,0,1
60135,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,0,1
60145,OTHER,,,0,early_others,,1,0,0,1,CDQ,OTHER,0,1
60155,OTHER,,Other,1,technical_professional,1,0,0,0,1,OTHER,OTHER,1,
60165,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,1,
60175,OTHER,,,0,early_others,,0,0,0,1,BM,OTHER,0,1
60185,OTHER,,,0,early_others,,0,0,0,0,OTHER,LPS,0,1
60195,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60205,OTHER,,,0,early_others,,1,1,1,0,OTHER,OTHER,0,1
60215,OTHER,,Other,1,technical_professional,1,0,1,0,0,OTHER,OTHER,1,
60225,OTHER,,Other,1,senior_executives,1,0,0,1,0,OTHER,OTHER,,
60235,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60245,OTHER,,0.25,1,senior_executives,0,0,1,1,0,OTHER,OTHER,1,
60255,OTHER,,,0,early_others,,1,0,0,1,BM,OTHER,1,
60265,OTHER,,,0,early_others,,0,0,0,1,BM,OTHER,1,
60275,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,0,1
60285,OTHER,,0.25,1,technical_professional,1,0,0,0,1,OTHER,OTHER,1,
60295,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60305,OTHER,,Other,1,technical_professional,1,0,0,1,1,OTHER,CDQ,0,1
60315,OTHER,,0.5,1,admin_sales,1,0,0,0,0,BM,OTHER,0,1
60325,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60335,OTHER,,,0,early_others,,0,0,0,0,OTHER,OTHER,1,
60345,OTHER,,Other,1,technical_professional,0,0,1,0,0,OTHER,OTHER,1,
60355,OTHER,,,0,early_others,,0,1,0,0,OTHER,OTHER,0,1
60365,OTHER,,,0,early_others,,0,0,0,1,OTHER,OTHER,1,
60375,OTHER,,,1,early_others,,1,1,1,0,OTHER,BM,0,0
60385,OTHER,,0.25,1,technical_professional,0,1,0,1,0,OTHER,OTHER,0,1
60395,OTHER,,,0,early_others,,1,1,0,1,BM,OTHER,0,1
60405,OTHER,,,1,early_others,,1,0,0,0,OTHER,OTHER,1,
60415,OTHER,,Other,1,early_others,1,0,0,1,0,OTHER,OTHER,0,1
60425,OTHER,,,1,early_others,,1,1,1,0,OTHER,BM,0,0
60435,OTHER,,0.5,1,early_others,1,1,1,1,0,OTHER,CDQ,0,1
60445,OTHER,,Other,1,senior_executives,1,0,0,1,0,OTHER,OTHER,1,
60455,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60465,OTHER,,,1,early_others,,1,0,1,0,OTHER,OTHER,0,1
60475,OTHER,,Other,1,technical_professional,1,0,0,1,0,LPS,OTHER,0,1
60485,OTHER,,Other,1,technical_professional,1,1,1,1,1,CDQ,OTHER,1,
60495,OTHER,,,0,early_others,,0,0,1,0,OTHER,CDQ,,
60505,OTHER,,Other,1,technical_professional,1,0,0,1,0,BM,OTHER,0,1
60515,OTHER,,,1,early_others,,0,0,0,0,OTHER,OTHER,0,1
60525,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60535,OTHER,,,0,early_others,,1,1,0,0,OTHER,CDQ,0,1
60545,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60555,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60565,OTHER,,Other,1,senior_executives,1,0,0,0,1,BM,OTHER,,
60575,OTHER,,Other,1,senior_executives,1,0,0,0,1,BM,OTHER,0,1
60585,OTHER,,,1,early_others,,1,1,0,0,LPS,OTHER,1,
60595,OTHER,,Other,1,senior_executives,1,0,0,0,0,OTHER,OTHER,1,
60605,OTHER,,,0,early_others,,0,0,1,0,BM,OTHER,0,0
60615,OTHER,,0.25,1,senior_executives,1,0,0,0,0,OTHER,OTHER,0,0
60625,OTHER,,,1,early_others,,0,0,1,0,OTHER,OTHER,0,1
60635,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60645,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60655,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60665,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
60675,OTHER,,Other,1,senior_executives,1,0,0,0,0,CDQ,OTHER,0,1
60685,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60695,OTHER,,,0,early_others,,1,1,0,1,BM,OTHER,1,
60705,OTHER,,,0,early_others,,0,0,1,0,OTHER,OTHER,0,1
60715,OTHER,,,,early_others,,,,,,OTHER,OTHER,,
60725,OTHER,,,0,early_others,,1,1,1,1,OTHER,BM,0,1
60735,OTHER,,,0,early_others,,0,0,0,0,OTHER,CDQ,0,1
60745,OTHER,,,0,early_others,,0,0,0,0,OTHER,CDQ,0,1
60755,OTHER,,0.25,1,early_others,1,1,1,1,1,BM,OTHER,1,
60765,OTHER,,,0,early_others,,0,1,1,1,OTHER,OTHER,1,
60775,OTHER,,,0,early_others,,0,1,0,0,OTHER,BM,1,
60785,OTHER,,,1,early_others,,1,1,1,1,OTHER,BM,1,
60795,OTHER,,,0,early_others,,1,0,1,0,BM,OTHER,0,1
60805,OTHER,,0.25,1,technical_professional,1,0,0,0,0,OTHER,OTHER,0,1
