unique_id,Graduation_year,study_level,job_title,Industry,School,study_program,time_to_job_after_graduation,current_status,degree_required_for_job,career_prep_talked_faculty,career_prep_attended_fair,career_prep_worked_in_field,career_prep_used_career_services,other_courses_to_take,other_courses_to_take.1,alumni_registered,alumni_interest_info
2342742,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342743,,1,senior_executives,,,BM,0.25,1,0,0,0,1,0,OTHER,OTHER,0,1
2342744,,1,early_others,,,BM,,0,,1,1,0,1,OTHER,OTHER,0,1
2342745,,1,early_others,,,CDQ,,0,,0,0,1,0,CDQ,OTHER,0,1
2342746,,1,technical_professional,,,BM,0.25,1,1,0,0,0,0,OTHER,OTHER,0,1
2342747,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342748,,1,early_others,,,CDQ,,0,,1,1,0,0,CDQ,OTHER,0,1
2342749,,1,early_others,,,BM,Other,1,1,0,0,0,0,OTHER,OTHER,0,1
2342750,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342751,,1,admin_sales,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342752,,0,technical_professional,,,CDQ,,1,0,,,,,OTHER,OTHER,0,1
2342753,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2342754,,1,admin_sales,,,CDQ,0.5,1,1,0,0,1,0,OTHER,OTHER,0,1
2342755,,1,early_others,,,CDQ,,0,,0,1,0,1,OTHER,OTHER,0,0
2342756,,1,early_others,,,CDQ,0.5,1,1,0,1,1,1,OTHER,OTHER,0,1
2342757,,1,early_others,,,BM,,0,,0,1,1,1,OTHER,OTHER,0,1
2342758,,1,early_others,,,BM,,0,,0,1,1,0,OTHER,OTHER,0,1
2342759,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342760,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,1
2342761,,1,early_others,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342762,,1,technical_professional,,,BM,0.25,1,0,0,0,0,0,OTHER,OTHER,,
2342763,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342764,,1,early_others,,,BM,,0,,0,0,0,1,BM,OTHER,0,1
2342765,,1,admin_sales,,,BM,0.25,1,1,0,1,1,1,BM,OTHER,0,1
2342766,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342767,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342768,,1,technical_professional,,,CDQ,0.5,1,1,0,0,0,0,OTHER,OTHER,0,1
2342769,,1,early_others,,,CDQ,,0,,1,0,0,0,OTHER,OTHER,0,1
2342770,,1,early_others,,,BM,,0,,0,1,1,0,OTHER,OTHER,1,
2342771,,1,early_others,,,CDQ,,0,,0,0,1,0,OTHER,OTHER,0,1
2342772,,1,technical_professional,,,CDQ,0.25,1,0,1,0,1,0,CDQ,OTHER,0,1
2342773,,1,senior_executives,,,BM,0.25,1,1,0,1,1,1,OTHER,OTHER,0,1
2342774,,1,early_others,,,BM,0.25,1,1,1,0,1,0,OTHER,OTHER,0,1
2342775,,1,early_others,,,BM,0.25,1,0,0,0,1,0,OTHER,OTHER,0,1
2342776,,1,early_others,,,CDQ,0.5,1,1,0,0,0,0,OTHER,OTHER,0,1
2342777,,1,early_others,,,BM,0.25,1,0,0,0,0,0,OTHER,OTHER,0,1
2342778,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342779,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342780,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342781,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342782,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342783,,1,early_others,,,BM,0.25,1,1,0,0,0,0,OTHER,OTHER,0,1
2342784,,1,early_others,,,BM,,0,,1,1,0,1,OTHER,OTHER,0,1
2342785,,1,early_others,,,BM,,0,,1,1,0,1,OTHER,OTHER,0,1
2342786,,1,admin_sales,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342787,,1,early_others,,,BM,0.25,1,1,0,1,1,1,OTHER,OTHER,0,1
2342788,,1,early_others,,,BM,,0,,0,1,0,0,OTHER,OTHER,0,1
2342789,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,0
2342790,,1,early_others,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342791,,1,technical_professional,,,CDQ,0.25,1,0,0,0,1,0,OTHER,OTHER,0,1
2342792,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342793,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342794,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342795,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,1,
2342796,,1,early_others,,,LPS,,0,,0,1,0,0,OTHER,OTHER,0,0
2342797,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342798,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342799,,1,early_others,,,BM,Other,1,0,1,1,0,1,OTHER,OTHER,0,1
2342800,,1,early_others,,,LPS,,0,,1,0,0,0,OTHER,OTHER,0,0
2342801,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,1
2342802,,1,early_others,,,LPS,,0,,1,0,0,1,OTHER,OTHER,0,0
2342803,,1,technical_professional,,,CDQ,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342804,,,early_others,,,OTHER,,0,,,,,,OTHER,OTHER,,
2342805,,1,admin_sales,,,CDQ,0.25,1,1,1,1,1,1,OTHER,OTHER,0,1
2342806,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,,
2342807,,1,early_others,,,CDQ,0.25,1,1,1,1,1,0,OTHER,OTHER,0,1
2342808,,1,early_others,,,BM,,0,,1,1,1,1,OTHER,OTHER,0,1
2342809,,,early_others,,,OTHER,,0,,,,,,OTHER,OTHER,,
2342810,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342811,,1,technical_professional,,,BM,0.5,1,1,0,0,0,0,BM,OTHER,0,1
2342812,,1,early_others,,,BM,,0,,0,1,0,1,OTHER,OTHER,0,1
2342813,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342814,,0,early_others,,,LPS,,0,,,,,,OTHER,OTHER,1,
2342815,,1,early_others,,,LPS,,0,,1,0,1,0,OTHER,OTHER,0,1
2342816,,1,technical_professional,,,CDQ,0.25,1,1,0,0,0,0,OTHER,OTHER,0,1
2342817,,1,early_others,,,CDQ,,0,,0,1,0,0,OTHER,OTHER,0,1
2342818,,1,technical_professional,,,CDQ,0.25,1,1,1,1,1,1,OTHER,OTHER,0,1
2342819,,1,early_others,,,BM,0.25,1,1,0,1,1,1,OTHER,OTHER,0,1
2342820,,1,technical_professional,,,CDQ,0.25,1,1,1,1,1,1,OTHER,OTHER,0,1
2342821,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342822,,1,early_others,,,CDQ,,0,,1,0,0,1,OTHER,OTHER,0,1
2342823,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,0
2342824,,1,senior_executives,,,BM,Other,1,1,1,0,0,0,OTHER,OTHER,0,1
2342825,,1,technical_professional,,,BM,0.25,1,0,0,0,1,0,OTHER,OTHER,0,1
2342826,,1,admin_sales,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342827,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342828,,1,early_others,,,LPS,,0,,1,0,1,0,OTHER,OTHER,0,0
2342829,,1,admin_sales,,,BM,0.25,1,0,0,1,1,1,OTHER,OTHER,0,1
2342830,,1,early_others,,,BM,,0,,0,1,1,0,BM,OTHER,0,1
2342831,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342832,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2342833,,1,early_others,,,CDQ,,0,,0,1,1,0,OTHER,OTHER,1,
2342834,,1,early_others,,,BM,,0,,0,0,1,0,OTHER,OTHER,0,1
2342835,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,1
2342836,,1,admin_sales,,,BM,0.5,1,1,0,0,0,0,OTHER,OTHER,0,1
2342837,,1,early_others,,,BM,,0,,0,0,0,0,CDQ,OTHER,0,1
2342838,,1,early_others,,,BM,,0,,1,1,0,1,OTHER,OTHER,0,1
2342839,,1,early_others,,,LPS,,0,,0,0,0,0,LPS,OTHER,0,1
2342840,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342841,,1,early_others,,,BM,,0,,0,1,1,1,BM,OTHER,0,1
2342842,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342843,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342844,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342845,,1,early_others,,,BM,0.5,1,1,0,0,1,0,OTHER,OTHER,0,1
2342846,,1,technical_professional,,,BM,0.25,1,1,0,0,0,0,OTHER,OTHER,0,1
2342847,,1,admin_sales,,,BM,0.25,1,1,0,1,0,1,OTHER,OTHER,0,1
2342848,,1,early_others,,,BM,,0,,0,1,0,1,OTHER,OTHER,0,1
2342849,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,1,
2342850,,1,early_others,,,BM,0.5,1,0,0,1,0,0,OTHER,OTHER,0,1
2342851,,1,early_others,,,BM,,0,,0,1,0,0,OTHER,OTHER,0,1
2342852,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342853,,1,technical_professional,,,BM,0.25,1,0,0,0,0,1,OTHER,OTHER,0,1
2342854,,1,technical_professional,,,BM,0.25,1,1,0,0,0,0,OTHER,OTHER,0,1
2342855,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342856,,0,early_others,,,LPS,,1,0,,,,,OTHER,OTHER,0,1
2342857,,1,senior_executives,,,BM,Other,1,1,0,0,1,0,OTHER,OTHER,,
2342858,,1,early_others,,,CDQ,,0,,0,0,0,0,CDQ,OTHER,0,1
2342859,,1,early_others,,,LPS,,0,,0,1,0,0,OTHER,OTHER,0,1
2342860,,1,early_others,,,BM,,0,,0,0,1,0,OTHER,OTHER,1,
2342861,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,0
2342862,,1,senior_executives,,,BM,Other,1,1,0,0,0,0,OTHER,OTHER,0,0
2342863,,0,technical_professional,,,CDQ,,1,0,,,,,OTHER,OTHER,0,1
2342864,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342865,,1,early_others,,,LPS,,0,,0,0,0,0,OTHER,OTHER,0,1
2342866,,1,early_others,,,CDQ,,0,,0,1,0,1,OTHER,OTHER,0,1
2342867,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342868,,1,technical_professional,,,BM,Other,1,0,0,0,0,0,OTHER,OTHER,0,1
2342869,,1,early_others,,,CDQ,,0,,0,1,0,0,OTHER,OTHER,0,1
2342870,,1,technical_professional,,,BM,0.25,1,1,0,1,1,0,OTHER,OTHER,0,1
2342871,,1,technical_professional,,,BM,0.25,1,1,0,1,0,0,OTHER,OTHER,0,0
2342872,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342873,,1,early_others,,,BM,0.5,1,1,0,0,0,0,OTHER,OTHER,0,1
2342874,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342875,,1,early_others,,,BM,,0,,0,1,1,1,OTHER,OTHER,0,1
2342876,,1,admin_sales,,,BM,0.25,1,0,0,1,0,0,OTHER,OTHER,1,
2342877,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342878,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342879,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,0
2342880,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342881,,1,early_others,,,LPS,,0,,0,1,0,0,OTHER,OTHER,0,1
2342882,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342883,,1,early_others,,,CDQ,0.25,1,0,0,1,0,1,OTHER,OTHER,1,
2342884,,1,technical_professional,,,BM,0.5,1,1,1,1,1,0,OTHER,OTHER,0,1
2342885,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342886,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342887,,1,early_others,,,BM,,0,,1,0,0,0,OTHER,OTHER,0,1
2342888,,1,senior_executives,,,BM,Other,1,1,1,0,0,0,OTHER,OTHER,0,1
2342889,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342890,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342891,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342892,,1,early_others,,,BM,,0,,1,0,0,1,OTHER,OTHER,0,1
2342893,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342894,,1,early_others,,,BM,0.25,1,1,1,1,1,1,OTHER,OTHER,0,1
2342895,,1,early_others,,,BM,0.25,1,1,1,1,1,0,OTHER,OTHER,0,1
2342896,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,1
2342897,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,0
2342898,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342899,,1,early_others,,,CDQ,,0,,1,0,0,1,OTHER,OTHER,0,1
2342900,,1,early_others,,,CDQ,Other,1,1,1,0,1,0,OTHER,OTHER,0,1
2342901,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342902,,1,early_others,,,BM,,0,,0,0,1,0,OTHER,OTHER,0,1
2342903,,1,admin_sales,,,BM,0.25,1,1,1,1,1,0,OTHER,OTHER,,
2342904,,1,technical_professional,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342905,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342906,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342907,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,1
2342908,,1,early_others,,,BM,,0,,1,1,1,0,OTHER,OTHER,0,1
2342909,,1,early_others,,,BM,,0,,1,1,0,1,OTHER,OTHER,0,1
2342910,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342911,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,1
2342912,,1,early_others,,,BM,,0,,0,0,0,1,OTHER,OTHER,0,1
2342913,,1,early_others,,,CDQ,,0,,0,1,0,0,OTHER,OTHER,1,
2342914,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342915,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342916,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342917,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2342918,,1,admin_sales,,,BM,0.25,1,0,0,0,0,0,OTHER,OTHER,0,1
2342919,,,early_others,,,OTHER,,0,,,,,,OTHER,OTHER,,
2342920,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342921,,1,admin_sales,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342922,,1,senior_executives,,,BM,Other,1,1,0,0,0,0,OTHER,OTHER,0,1
2342923,,,early_others,,,OTHER,,0,,,,,,OTHER,OTHER,,
2342924,,1,technical_professional,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342925,,1,early_others,,,BM,0.25,1,1,0,1,1,0,OTHER,OTHER,0,1
2342926,,1,early_others,,,BM,,0,,1,0,0,1,BM,OTHER,0,1
2342927,,1,admin_sales,,,CDQ,0.25,1,1,0,0,0,1,OTHER,OTHER,0,1
2342928,,1,early_others,,,CDQ,,0,,1,0,1,0,OTHER,OTHER,0,1
2342929,,1,technical_professional,,,BM,0.25,1,0,0,0,1,0,OTHER,OTHER,0,1
2342930,,0,senior_executives,,,CDQ,,1,0,,,,,OTHER,OTHER,0,0
2342931,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342932,,1,early_others,,,CDQ,,0,,1,0,0,0,OTHER,OTHER,0,1
2342933,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342934,,1,early_others,,,BM,,0,,0,1,1,0,OTHER,OTHER,0,1
2342935,,0,early_others,,,LPS,,1,0,,,,,OTHER,OTHER,0,0
2342936,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342937,,1,early_others,,,CDQ,,0,,0,0,1,0,OTHER,OTHER,0,1
2342938,,1,early_others,,,BM,,0,,0,0,0,0,BM,OTHER,0,1
2342939,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342940,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342941,,1,early_others,,,BM,0.25,1,1,0,0,1,1,OTHER,OTHER,0,1
2342942,,1,technical_professional,,,BM,0.5,1,1,0,1,0,0,OTHER,OTHER,0,1
2342943,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342944,,1,early_others,,,LPS,,0,,0,0,0,0,OTHER,OTHER,0,1
2342945,,1,technical_professional,,,BM,Other,1,1,0,0,0,0,OTHER,OTHER,0,1
2342946,,1,technical_professional,,,BM,0.25,1,1,1,1,0,1,OTHER,OTHER,0,1
2342947,,1,technical_professional,,,CDQ,0.5,1,1,0,0,0,0,OTHER,OTHER,0,1
2342948,,1,early_others,,,CDQ,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2342949,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342950,,1,early_others,,,BM,,0,,0,0,1,0,OTHER,OTHER,1,
2342951,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342952,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342953,,1,technical_professional,,,CDQ,0.25,1,1,1,1,1,1,OTHER,OTHER,0,1
2342954,,1,early_others,,,BM,,0,,0,1,0,0,OTHER,OTHER,0,0
2342955,,1,early_others,,,BM,,0,,0,0,1,0,OTHER,OTHER,0,1
2342956,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342957,,0,senior_executives,,,BM,,1,0,,,,,OTHER,OTHER,0,1
2342958,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342959,,1,early_others,,,BM,,0,,1,0,1,0,OTHER,OTHER,0,1
2342960,,1,early_others,,,BM,,0,,0,0,1,0,OTHER,OTHER,,
2342961,,1,technical_professional,,,BM,0.25,1,1,0,1,1,0,OTHER,OTHER,0,1
2342962,,1,technical_professional,,,BM,0.25,1,1,1,1,0,0,OTHER,OTHER,0,1
2342963,,1,admin_sales,,,BM,0.25,1,0,0,0,0,0,OTHER,OTHER,0,1
2342964,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342965,,1,admin_sales,,,BM,0.25,1,1,0,1,1,0,OTHER,OTHER,0,1
2342966,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2342967,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342968,,1,early_others,,,BM,0.25,1,1,1,1,1,0,OTHER,OTHER,0,1
2342969,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342970,,1,technical_professional,,,BM,Other,1,1,0,0,1,0,OTHER,OTHER,0,1
2342971,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342972,,1,technical_professional,,,BM,0.5,1,1,1,0,1,0,OTHER,OTHER,0,0
2342973,,1,early_others,,,BM,0.5,1,1,0,0,0,0,OTHER,OTHER,0,1
2342974,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342975,,1,early_others,,,BM,,0,,1,0,0,0,BM,OTHER,0,1
2342976,,1,early_others,,,BM,,0,,1,0,0,0,OTHER,OTHER,0,1
2342977,,1,early_others,,,BM,,0,,1,1,1,0,OTHER,OTHER,0,1
2342978,,1,technical_professional,,,CDQ,0.25,1,1,1,1,1,1,OTHER,OTHER,0,1
2342979,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342980,,1,admin_sales,,,BM,0.25,1,1,0,0,0,0,OTHER,OTHER,0,0
2342981,,1,early_others,,,BM,,0,,1,1,0,0,OTHER,OTHER,0,1
2342982,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342983,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342984,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342985,,,early_others,,,OTHER,,0,,,,,,OTHER,OTHER,,
2342986,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2342987,,1,early_others,,,CDQ,,0,,0,0,1,0,OTHER,OTHER,0,0
2342988,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342989,,1,early_others,,,BM,0.25,1,1,0,1,1,1,BM,OTHER,0,1
2342990,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342991,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2342992,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342993,,1,early_others,,,BM,,0,,0,1,0,0,OTHER,OTHER,0,1
2342994,,1,early_others,,,BM,0.25,1,1,1,1,0,1,OTHER,OTHER,0,1
2342995,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342996,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,0
2342997,,1,early_others,,,BM,,0,,1,1,0,1,OTHER,OTHER,0,1
2342998,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2342999,,1,admin_sales,,,BM,0.25,1,1,1,1,1,0,OTHER,OTHER,0,1
2343000,,1,early_others,,,CDQ,0.5,1,0,0,0,0,0,OTHER,OTHER,0,1
2343001,,1,early_others,,,BM,,0,,1,0,0,0,OTHER,OTHER,0,1
2343002,,1,admin_sales,,,CDQ,0.5,1,0,0,0,0,0,OTHER,OTHER,0,1
2343003,,1,early_others,,,CDQ,,0,,1,0,0,0,OTHER,OTHER,0,1
2343004,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343005,,1,admin_sales,,,BM,0.25,1,1,1,0,1,1,OTHER,OTHER,0,1
2343006,,1,early_others,,,CDQ,,0,,1,0,0,0,CDQ,OTHER,0,1
2343007,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343008,,1,early_others,,,LPS,,0,,1,0,1,1,OTHER,OTHER,0,1
2343009,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2343010,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343011,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343012,,1,technical_professional,,,CDQ,Other,1,1,0,0,0,0,OTHER,OTHER,0,0
2343013,,1,early_others,,,BM,0.25,1,1,0,0,0,0,OTHER,OTHER,0,1
2343014,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343015,,1,early_others,,,BM,,0,,0,1,1,0,OTHER,OTHER,0,1
2343016,,1,early_others,,,CDQ,,0,,1,1,0,0,OTHER,OTHER,0,1
2343017,,1,early_others,,,BM,,0,,1,0,1,0,OTHER,OTHER,0,1
2343018,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343019,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2343020,,1,admin_sales,,,CDQ,0.25,1,0,1,0,0,1,OTHER,OTHER,0,1
2343021,,1,early_others,,,CDQ,0.25,1,1,0,0,0,0,OTHER,OTHER,0,1
2343022,,1,early_others,,,BM,,0,,1,1,0,1,BM,OTHER,0,0
2343023,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343024,,1,early_others,,,CDQ,,0,,0,0,0,1,OTHER,OTHER,0,1
2343025,,1,early_others,,,LPS,,0,,1,0,1,0,OTHER,OTHER,0,1
2343026,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343027,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2343028,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2343029,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,0
2343030,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343031,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343032,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2343033,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343034,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343035,,1,early_others,,,LPS,,0,,1,0,0,0,OTHER,OTHER,0,1
2343036,,1,early_others,,,BM,0.25,1,1,1,1,1,1,OTHER,OTHER,0,1
2343037,,1,early_others,,,CDQ,,0,,1,1,1,0,OTHER,OTHER,1,
2343038,,1,early_others,,,LPS,,0,,0,0,1,0,BM,OTHER,0,1
2343039,,1,early_others,,,LPS,,0,,0,0,0,0,OTHER,OTHER,0,1
2343040,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343041,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343042,,1,technical_professional,,,BM,0.25,1,1,0,0,1,0,OTHER,OTHER,0,1
2343043,,1,early_others,,,LPS,,0,,1,0,0,0,OTHER,OTHER,0,1
2343044,,1,early_others,,,CDQ,,0,,1,1,0,0,OTHER,OTHER,0,1
2343045,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343046,,1,early_others,,,LPS,,0,,1,0,0,0,BM,OTHER,0,1
2343047,,1,technical_professional,,,CDQ,0.25,1,1,1,0,1,1,OTHER,OTHER,0,1
2343048,,1,early_others,,,BM,,0,,1,1,1,0,LPS,OTHER,0,1
2343049,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343050,,1,technical_professional,,,BM,Other,1,0,0,0,1,0,OTHER,OTHER,0,1
2343051,,1,admin_sales,,,BM,0.25,1,1,1,1,0,1,OTHER,OTHER,0,0
2343052,,1,early_others,,,BM,,0,,0,0,0,0,OTHER,OTHER,0,1
2343053,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,1,
2343054,,1,early_others,,,BM,,0,,0,1,1,0,OTHER,OTHER,0,1
2343055,,1,early_others,,,LPS,,0,,1,0,0,1,OTHER,OTHER,0,1
2343056,,1,early_others,,,LPS,,0,,1,0,1,0,OTHER,OTHER,0,1
2343057,,1,early_others,,,CDQ,,0,,0,0,0,0,OTHER,OTHER,0,1
2343058,,0,senior_executives,,,LPS,,1,0,,,,,OTHER,OTHER,0,1
2343059,,1,early_others,,,BM,,0,,1,1,0,0,OTHER,OTHER,0,1
2343060,,1,technical_professional,,,BM,0.25,1,1,0,0,1,1,OTHER,OTHER,0,1
2343061,,1,admin_sales,,,BM,0.25,1,1,0,0,1,0,BM,OTHER,0,0
2343062,,1,early_others,,,LPS,,0,,0,0,0,0,LPS,OTHER,0,1
2343063,,0,technical_professional,,,LPS,,1,0,,,,,OTHER,OTHER,0,1
2343064,,1,early_others,,,BM,,0,,0,1,0,0,OTHER,OTHER,0,1
2343065,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343066,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343067,,,early_others,,,OTHER,,,,,,,,OTHER,OTHER,,
2343068,,1,early_others,,,BM,0.25,1,0,1,1,0,1,OTHER,OTHER,0,1
